EUR,ENERGY,timestamp
500000000000000000000000,0,1691657510.4440165
499910000000000000000000,6000000,1691658051.4615567
499790000000000000000000,14000000,1691658992.4802945
499700000000000000000000,20000000,1691660488.7531457
499490000000000000000000,27000000,1691660996.7613475
499370000000000000000000,35000000,1691663273.1907237
499250000000000000000000,43000000,1691664741.3379178
499145000000000000000000,50000000,1691668739.051519
