EUR,ENERGY,timestamp
500000000000000000000000,0,1691657607.9381092
499670000000000000000000,11000000,1691657952.5914981
499520000000000000000000,21000000,1691659223.8087173
499220000000000000000000,31000000,1691660148.9956517
498890000000000000000000,42000000,1691661638.1728673
498590000000000000000000,52000000,1691663494.2986474
498260000000000000000000,63000000,1691665852.7336564
497930000000000000000000,74000000,1691668171.428466
