EUR,ENERGY,timestamp
500000000000000000000000,0,1691657801.4745722
499910000000000000000000,3000000,1691658680.9212506
499820000000000000000000,6000000,1691659426.4548035
499730000000000000000000,9000000,1691659807.3689084
499670000000000000000000,13000000,1691661957.6472356
499580000000000000000000,16000000,1691663327.206837
499535000000000000000000,19000000,1691664938.3067675
499490000000000000000000,22000000,1691666723.0859013
