EUR,ENERGY,timestamp
500000000000000000000000,0,1691657533.1607797
499910000000000000000000,3000000,1691657975.6375155
499880000000000000000000,5000000,1691659036.2032895
499790000000000000000000,8000000,1691660346.2216594
499730000000000000000000,10000000,1691661815.6969657
499670000000000000000000,12000000,1691663190.0144527
499640000000000000000000,14000000,1691665136.0692766
499580000000000000000000,16000000,1691666983.3802392
